gbifID,species,split_iid
4153492569,Sanicula crassicaulis,train
3772443714,Torilis arvensis,train
3759431433,Hordeum murinum,train
4116571387,Achillea millefolium,train
4177359360,Centaurea solstitialis,train
4863553800,Briza maxima,train
3860001763,Achillea millefolium,train
4599713972,Sanicula bipinnatifida,train
4855075950,Cirsium vulgare,train
4103062648,Bromus rubens,train
4145503770,Cirsium vulgare,train
4127363316,Bromus rubens,train
4067240632,Angelica hendersonii,train
4519237014,Angelica capitellata,train
3961459616,Geraea canescens,train
4465374256,Artemisia douglasiana,train
4606912634,Scandix pecten-veneris,train
5007758748,Sanicula crassicaulis,train
5133271079,Anthriscus caucalis,train
4855396862,Polypogon monspeliensis,train
3456157814,Baccharis salicifolia,train
4904238829,Foeniculum vulgare,train
4062550573,Hilaria rigida,train
4035010925,Sanicula bipinnatifida,train
5897718465,Bromus hordeaceus,train
4954449614,Baccharis salicifolia,train
4162289980,Bromus rubens,train
3923625485,Achillea millefolium,train
5133271626,Torilis arvensis,train
4129733449,Briza minor,train
4973988920,Foeniculum vulgare,train
3859346357,Matricaria discoidea,train
4872336529,Cirsium vulgare,train
4438998602,Heracleum maximum,train
5291799981,Distichlis spicata,train
5167421470,Torilis arvensis,train
4978453322,Geraea canescens,train
4535687334,Silybum marianum,train
4062979684,Silybum marianum,train
4946311073,Dittrichia graveolens,train
5897606576,Cynosurus echinatus,train
4606716832,Matricaria discoidea,train
4872580253,Lomatium dasycarpum,train
3747239748,Matricaria discoidea,train
4096882637,Bromus rubens,train
5139977544,Sanicula arctopoides,train
4116213240,Encelia farinosa,train
3772731700,Arundo donax,train
5133388821,Torilis arvensis,train
3986325155,Foeniculum vulgare,train
5062859928,Leymus condensatus,train
4414145479,Angelica hendersonii,train
4846904289,Sanicula crassicaulis,train
4901932880,Daucus pusillus,train
4599995090,Silybum marianum,train
3888821246,Corethrogyne filaginifolia,train
4952433328,Isocoma menziesii,train
5133402408,Torilis arvensis,train
4417101321,Cenchrus setaceus,train
4946423941,Cortaderia selloana,train
4075758953,Sanicula bipinnatifida,train
4413873303,Cenchrus setaceus,train
3764522199,Poa bulbosa,train
4133807905,Encelia farinosa,train
5062518604,Bromus hordeaceus,train
4111880915,Cenchrus setaceus,train
5133310526,Sanicula crassicaulis,train
4863399392,Nassella pulchra,train
3705472603,Baccharis salicifolia,train
4901436930,Sanicula arctopoides,train
4129962503,Briza maxima,train
4091816379,Cenchrus setaceus,train
4512141220,Artemisia californica,train
4946355292,Cirsium vulgare,train
4137918186,Scandix pecten-veneris,train
4516200356,Dittrichia graveolens,train
3784968498,Polypogon monspeliensis,train
4034632531,Cenchrus setaceus,train
4596780144,Bromus hordeaceus,train
4994122660,Foeniculum vulgare,train
4874993039,Achillea millefolium,train
4946611995,Cirsium vulgare,train
4974021494,Angelica capitellata,train
4516521225,Isocoma menziesii,train
3760206825,Sanicula crassicaulis,train
4153442970,Conium maculatum,train
4993764768,Cortaderia selloana,train
4121267453,Bromus hordeaceus,train
4413382707,Angelica hendersonii,train
4465588813,Cirsium vulgare,train
3759137940,Artemisia douglasiana,train
5133385191,Conium maculatum,train
4946165512,Arundo donax,train
5108059268,Briza maxima,train
4111731457,Nassella pulchra,train
3747343771,Scandix pecten-veneris,train
3455937466,Encelia californica,train
4022069511,Artemisia douglasiana,train
3499531133,Sanicula bipinnatifida,train
4442718907,Dittrichia graveolens,train
4103167219,Leymus condensatus,train
3773500307,Bromus hordeaceus,train
3705516527,Sanicula crassicaulis,train
4112195661,Cenchrus setaceus,train
4129701619,Torilis arvensis,train
4535702483,Sanicula arctopoides,train
4936695610,Centaurea solstitialis,train
4062979429,Baccharis salicifolia,train
4923676196,Daucus carota,train
4506478303,Cenchrus setaceus,train
4080494526,Lomatium dasycarpum,train
4171764771,Cirsium vulgare,train
4145395020,Silybum marianum,train
3759275599,Encelia californica,train
4950025769,Distichlis spicata,train
3743299655,Isocoma menziesii,train
3773693997,Artemisia californica,train
4430615951,Encelia californica,train
3455740846,Centaurea solstitialis,train
4516812513,Geraea canescens,train
4954238956,Isocoma menziesii,train
5133480853,Conium maculatum,train
4936594874,Encelia farinosa,train
4458700599,Geraea canescens,train
4091744471,Distichlis spicata,train
4994066897,Encelia californica,train
5868125742,Bromus rubens,train
3986277537,Cynosurus echinatus,train
4096671828,Poa bulbosa,train
3773732307,Centaurea solstitialis,train
4436194959,Dittrichia graveolens,train
4863419310,Briza maxima,train
4453892488,Geraea canescens,train
3772469511,Leymus condensatus,train
3860668587,Cortaderia selloana,train
4116519833,Baccharis salicifolia,train
4076208637,Hordeum murinum,train
4111754481,Scandix pecten-veneris,train
3858605819,Artemisia douglasiana,train
4039283558,Distichlis spicata,train
4952318559,Distichlis spicata,train
3892607728,Achillea millefolium,train
4096401484,Poa bulbosa,train
4440771599,Sanicula crassicaulis,train
4177165432,Isocoma menziesii,train
4111715671,Briza minor,train
4440700355,Corethrogyne filaginifolia,train
4424269012,Baccharis pilularis,train
4416821749,Corethrogyne filaginifolia,train
4039258710,Leymus condensatus,train
5133302261,Geraea canescens,train
4937088455,Centaurea solstitialis,train
4424504487,Angelica capitellata,train
3466487503,Cenchrus setaceus,train
5069706148,Nassella pulchra,train
5007855525,Angelica hendersonii,train
5008077942,Polypogon monspeliensis,train
4413573810,Poa bulbosa,train
5133392470,Torilis arvensis,train
4138099450,Baccharis pilularis,train
4516338787,Hilaria rigida,train
3759513316,Heracleum maximum,train
4129676156,Cenchrus setaceus,train
3743127254,Scandix pecten-veneris,train
4597032027,Nassella pulchra,train
4903976637,Centaurea solstitialis,train
4014900910,Geraea canescens,train
3747305052,Leymus condensatus,train
4028614116,Artemisia douglasiana,train
4993777543,Encelia californica,train
3960989581,Artemisia douglasiana,train
3860080032,Daucus pusillus,train
4054930545,Nassella pulchra,train
5153047575,Polypogon monspeliensis,train
4853086943,Poa bulbosa,train
4976543009,Cirsium vulgare,train
3499569335,Cenchrus setaceus,train
4954528304,Artemisia californica,train
4414199941,Dittrichia graveolens,train
4018301709,Hilaria rigida,train
5133316685,Torilis arvensis,train
4607250433,Bromus rubens,train
4424269143,Corethrogyne filaginifolia,train
4516909583,Lomatium dasycarpum,train
4022171282,Geraea canescens,train
5133447643,Anthriscus caucalis,train
3888754666,Angelica capitellata,train
4925962501,Angelica capitellata,train
3947488714,Arundo donax,train
3468882769,Encelia californica,train
4112078750,Artemisia douglasiana,train
6159167436,Hordeum murinum,train
4102613167,Corethrogyne filaginifolia,train
4137947274,Briza maxima,train
4116336608,Silybum marianum,train
3466271913,Distichlis spicata,train
4919740129,Dittrichia graveolens,train
5938122097,Baccharis salicifolia,train
3902829076,Artemisia douglasiana,train
4430692268,Cirsium vulgare,train
4034901409,Sanicula crassicaulis,train
4137784921,Polypogon monspeliensis,train
4129672610,Briza minor,train
4171275720,Artemisia douglasiana,train
4903939105,Angelica hendersonii,train
4465411661,Angelica hendersonii,train
3773515798,Matricaria discoidea,train
4954759519,Cynosurus echinatus,train
3902211592,Heracleum maximum,train
4875179457,Bromus hordeaceus,train
3986288910,Encelia farinosa,train
3858637799,Matricaria discoidea,train
4911016337,Corethrogyne filaginifolia,train
4413812755,Cenchrus setaceus,train
4162073635,Distichlis spicata,train
4120836388,Cenchrus setaceus,train
4908893020,Angelica hendersonii,train
4976229625,Heracleum maximum,train
4607092055,Silybum marianum,train
4129809063,Hordeum murinum,train
3456339762,Sanicula arctopoides,train
3759316688,Angelica hendersonii,train
4127017953,Scandix pecten-veneris,train
4846768572,Poa bulbosa,train
5133301433,Hordeum murinum,train
3746995218,Sanicula crassicaulis,train
5133269852,Torilis arvensis,train
4599858418,Briza maxima,train
5932621802,Bromus hordeaceus,train
3747249418,Sanicula bipinnatifida,train
3963395485,Artemisia douglasiana,train
3772406800,Matricaria discoidea,train
4102820065,Poa bulbosa,train
4126909508,Polypogon monspeliensis,train
4875160306,Cynosurus echinatus,train
4936585448,Artemisia douglasiana,train
5133222168,Lomatium dasycarpum,train
4945806314,Briza maxima,train
4921585801,Scandix pecten-veneris,train
4067258095,Matricaria discoidea,train
4945994097,Cenchrus setaceus,train
3466161129,Foeniculum vulgare,train
3986156214,Cirsium vulgare,train
4028793239,Baccharis salicifolia,train
5104360321,Poa bulbosa,train
5087466121,Achillea millefolium,train
4522433760,Lomatium dasycarpum,train
3988775693,Encelia californica,train
4438771252,Daucus pusillus,train
3712605545,Encelia farinosa,train
4921557530,Torilis arvensis,train
4980286814,Bromus hordeaceus,train
4855241730,Bromus rubens,train
4407332961,Encelia farinosa,train
3915415485,Centaurea solstitialis,train
4875485223,Matricaria discoidea,train
4080926508,Geraea canescens,train
3784818589,Anthriscus caucalis,train
4974010962,Cortaderia selloana,train
3802314697,Baccharis salicifolia,train
4145805660,Polypogon monspeliensis,train
3858657373,Achillea millefolium,train
3966650115,Corethrogyne filaginifolia,train
4852393437,Poa bulbosa,train
3759600469,Daucus pusillus,train
4936366829,Foeniculum vulgare,train
4851856336,Geraea canescens,train
4102932595,Lomatium dasycarpum,train
5133485572,Anthriscus caucalis,train
4535667821,Conium maculatum,train
4096437078,Geraea canescens,train
4936922199,Cirsium vulgare,train
4855246350,Briza minor,train
4863753992,Lomatium dasycarpum,train
4413610753,Daucus pusillus,train
4872067251,Briza maxima,train
4875100800,Matricaria discoidea,train
4091706702,Polypogon monspeliensis,train
3873885131,Cortaderia selloana,train
4420838359,Cirsium vulgare,train
4111699500,Bromus rubens,train
4892244369,Hordeum murinum,train
3456740414,Sanicula arctopoides,train
4525221396,Geraea canescens,train
4111990896,Daucus pusillus,train
4507574188,Briza maxima,train
4954387579,Polypogon monspeliensis,train
4852322556,Hordeum murinum,train
3466074279,Achillea millefolium,train
3912349903,Foeniculum vulgare,train
4171270710,Angelica hendersonii,train
5133391637,Torilis arvensis,train
3784840833,Achillea millefolium,train
3966513727,Foeniculum vulgare,train
3760304902,Lomatium dasycarpum,train
5007859026,Encelia farinosa,train
4129714556,Briza maxima,train
5133217128,Anthriscus caucalis,train
4976510464,Heracleum maximum,train
4506251278,Baccharis pilularis,train
4875448234,Matricaria discoidea,train
3963392478,Polypogon monspeliensis,train
4855083223,Matricaria discoidea,train
3873305106,Angelica capitellata,train
4137623632,Briza maxima,train
4034603878,Hordeum murinum,train
3772587522,Briza minor,train
4080448571,Lomatium dasycarpum,train
4597201633,Geraea canescens,train
3747111059,Isocoma menziesii,train
3784687419,Sanicula bipinnatifida,train
4852871778,Sanicula bipinnatifida,train
4413490698,Poa bulbosa,train
5935829310,Poa bulbosa,train
3902588845,Angelica hendersonii,train
3759650727,Scandix pecten-veneris,train
5139927087,Artemisia douglasiana,train
4405092423,Nassella pulchra,train
4080843360,Sanicula arctopoides,train
4994043712,Corethrogyne filaginifolia,train
4028942965,Hordeum murinum,train
4453895556,Baccharis pilularis,train
3903254164,Angelica capitellata,train
4076127465,Bromus rubens,train
3915353824,Arundo donax,train
4936829328,Cenchrus setaceus,train
4436119306,Briza maxima,train
4138063667,Artemisia californica,train
4116110425,Briza minor,train
3915506831,Corethrogyne filaginifolia,train
4133809925,Silybum marianum,train
4129773444,Cynosurus echinatus,train
4847048967,Poa bulbosa,train
4424416638,Silybum marianum,train
4597464661,Matricaria discoidea,train
4519039962,Dittrichia graveolens,train
4431021421,Baccharis pilularis,train
4116400660,Foeniculum vulgare,train
4091545714,Sanicula arctopoides,train
3881938519,Cirsium vulgare,train
4067354521,Sanicula arctopoides,train
4062637142,Hilaria rigida,train
5133476115,Conium maculatum,train
5133263672,Daucus carota,train
5062624614,Sanicula crassicaulis,train
4121097046,Scandix pecten-veneris,train
3902863853,Heracleum maximum,train
4852817342,Poa bulbosa,train
4994398690,Encelia farinosa,train
5133343585,Anthriscus caucalis,train
4165723139,Isocoma menziesii,train
4076272275,Baccharis pilularis,train
3994185548,Encelia farinosa,train
4901148387,Angelica hendersonii,train
5932541605,Bromus hordeaceus,train
3859333261,Conium maculatum,train
3802708509,Bromus hordeaceus,train
5133451873,Torilis arvensis,train
5935878330,Centaurea solstitialis,train
4436165532,Artemisia californica,train
4430758069,Cynosurus echinatus,train
4512425233,Cortaderia selloana,train
4438753908,Angelica capitellata,train
3759481375,Hilaria rigida,train
3747100467,Bromus rubens,train
4600005875,Sanicula arctopoides,train
5133391127,Torilis arvensis,train
4096468462,Bromus hordeaceus,train
5133457424,Anthriscus caucalis,train
3925404627,Daucus carota,train
4413452852,Polypogon monspeliensis,train
4165897700,Angelica hendersonii,train
5133463572,Anthriscus caucalis,train
4414262320,Angelica capitellata,train
5936407437,Geraea canescens,train
3743059938,Scandix pecten-veneris,train
3925149556,Angelica hendersonii,train
4102858627,Daucus pusillus,train
3743323430,Cynosurus echinatus,train
5133187723,Torilis arvensis,train
4536027455,Geraea canescens,train
4413711963,Arundo donax,train
3889127481,Centaurea solstitialis,train
3912453626,Isocoma menziesii,train
3966534617,Geraea canescens,train
3759108942,Lomatium dasycarpum,train
3468768927,Leymus condensatus,train
4982150693,Achillea millefolium,train
4420798458,Silybum marianum,train
4102833044,Daucus pusillus,train
4111667714,Matricaria discoidea,train
3747093711,Encelia californica,train
4458649607,Artemisia douglasiana,train
4937229976,Hordeum murinum,train
4919146729,Angelica hendersonii,train
4067438602,Sanicula crassicaulis,train
4908782886,Leymus condensatus,train
5087035674,Leymus condensatus,train
4852919528,Corethrogyne filaginifolia,train
4009921693,Encelia californica,train
4102885696,Briza maxima,train
4908061833,Angelica capitellata,train
4974224536,Hilaria rigida,train
5133213687,Torilis arvensis,train
4910700641,Briza maxima,train
4465700556,Baccharis pilularis,train
4600195486,Nassella pulchra,train
4954576231,Leymus condensatus,train
4875445348,Briza maxima,train
4138617198,Briza minor,train
4465396576,Artemisia californica,train
4129846452,Briza minor,train
3747180492,Silybum marianum,train
5133276651,Torilis arvensis,train
3773084589,Sanicula arctopoides,train
4400172416,Briza maxima,train
4868019711,Arundo donax,train
5292115145,Arundo donax,train
3772506378,Baccharis salicifolia,train
3994064497,Daucus carota,train
3743092581,Cirsium vulgare,train
4510168475,Geraea canescens,train
4950591688,Dittrichia graveolens,train
5133566603,Baccharis pilularis,train
4852081067,Sanicula arctopoides,train
4853016200,Sanicula arctopoides,train
5133685520,Encelia californica,train
4953140053,Cortaderia selloana,train
4851853833,Nassella pulchra,train
4062908347,Sanicula bipinnatifida,train
3466341575,Silybum marianum,train
3759549847,Scandix pecten-veneris,train
4892088729,Nassella pulchra,train
3760336537,Nassella pulchra,train
3499428141,Hordeum murinum,train
4909018464,Nassella pulchra,train
4424159148,Angelica capitellata,train
4424454906,Leymus condensatus,train
4607182448,Sanicula arctopoides,train
4111616296,Nassella pulchra,train
4908946728,Briza maxima,train
4416953417,Polypogon monspeliensis,train
5152992645,Hordeum murinum,train
3988618084,Centaurea solstitialis,train
4420842247,Angelica capitellata,train
3747356494,Scandix pecten-veneris,train
4424306811,Corethrogyne filaginifolia,train
4111656493,Scandix pecten-veneris,train
4904322227,Hordeum murinum,train
3759653057,Scandix pecten-veneris,train
3963657827,Sanicula crassicaulis,train
3764485800,Artemisia californica,train
4892176791,Corethrogyne filaginifolia,train
3759337142,Heracleum maximum,train
3712541548,Baccharis salicifolia,train
3858964079,Distichlis spicata,train
4096564633,Baccharis salicifolia,train
4901845334,Polypogon monspeliensis,train
4137803759,Foeniculum vulgare,train
5897831870,Cynosurus echinatus,train
4855295842,Encelia farinosa,train
4974047668,Isocoma menziesii,train
4953095206,Hilaria rigida,train
4018224096,Geraea canescens,train
5133297502,Torilis arvensis,train
5133221136,Anthriscus caucalis,train
3985613548,Encelia californica,train
3773653343,Briza minor,train
4599710832,Lomatium dasycarpum,train
4909243347,Lomatium dasycarpum,train
4510418121,Isocoma menziesii,train
4875203194,Angelica hendersonii,train
4028627231,Conium maculatum,train
4138048794,Achillea millefolium,train
4438681961,Cenchrus setaceus,train
5154506590,Bromus hordeaceus,train
4945788437,Dittrichia graveolens,train
4062549174,Lomatium dasycarpum,train
4600102714,Sanicula arctopoides,train
3712547524,Nassella pulchra,train
5104306425,Anthriscus caucalis,train
4018378455,Hilaria rigida,train
3773705581,Scandix pecten-veneris,train
4413529939,Sanicula bipinnatifida,train
4516649028,Hilaria rigida,train
4171297461,Briza maxima,train
3947216986,Cenchrus setaceus,train
4145728175,Centaurea solstitialis,train
4133919610,Cynosurus echinatus,train
4924033983,Dittrichia graveolens,train
4950334485,Angelica capitellata,train
3759959466,Encelia farinosa,train
3747276517,Silybum marianum,train
3759968180,Cenchrus setaceus,train
4852908885,Bromus hordeaceus,train
4116262547,Hordeum murinum,train
4096877482,Bromus hordeaceus,train
4891731729,Bromus rubens,train
4911058277,Angelica capitellata,train
5133296493,Anthriscus caucalis,train
3705388497,Sanicula crassicaulis,train
4430775394,Corethrogyne filaginifolia,train
5133250444,Conium maculatum,train
4846850411,Poa bulbosa,train
3872992226,Achillea millefolium,train
5133199175,Hordeum murinum,train
4908347703,Cynosurus echinatus,train
4949909983,Distichlis spicata,train
4954718515,Dittrichia graveolens,train
4103319565,Nassella pulchra,train
3947436563,Briza maxima,train
4039255188,Hilaria rigida,train
4875569767,Briza minor,train
4945940713,Corethrogyne filaginifolia,train
4102911959,Isocoma menziesii,train
4465704448,Artemisia douglasiana,train
3468946797,Arundo donax,train
4120938537,Sanicula crassicaulis,train
4607544703,Scandix pecten-veneris,train
4867776968,Baccharis salicifolia,train
3881449611,Foeniculum vulgare,train
4846794905,Briza maxima,train
4129763772,Polypogon monspeliensis,train
4872021556,Encelia californica,train
3747231503,Scandix pecten-veneris,train
4510175500,Sanicula crassicaulis,train
4926272308,Cynosurus echinatus,train
4138087197,Artemisia californica,train
4952739864,Artemisia douglasiana,train
4925998288,Poa bulbosa,train
4863373925,Sanicula bipinnatifida,train
4080963172,Arundo donax,train
4102645495,Baccharis pilularis,train
4129846005,Briza maxima,train
4440919311,Encelia farinosa,train
4063088642,Baccharis salicifolia,train
3985664897,Geraea canescens,train
5938203003,Centaurea solstitialis,train
3759521214,Scandix pecten-veneris,train
4852417367,Bromus rubens,train
4076303210,Heracleum maximum,train
3705770682,Matricaria discoidea,train
4868051329,Poa bulbosa,train
4867938001,Polypogon monspeliensis,train
3759695015,Lomatium dasycarpum,train
3773040321,Conium maculatum,train
5133382521,Anthriscus caucalis,train
4535936643,Sanicula arctopoides,train
4923602710,Distichlis spicata,train
4011641468,Cynosurus echinatus,train
4921922754,Dittrichia graveolens,train
4424436649,Daucus pusillus,train
4937124444,Cortaderia selloana,train
5216947424,Dittrichia graveolens,train
4510118856,Artemisia californica,train
3760263067,Distichlis spicata,train
4465540781,Artemisia californica,train
5133405545,Conium maculatum,train
4028602944,Cynosurus echinatus,train
5133290593,Torilis arvensis,train
4420921807,Cenchrus setaceus,train
4902146362,Achillea millefolium,train
3947355142,Leymus condensatus,train
4855069543,Lomatium dasycarpum,train
4980711879,Bromus hordeaceus,train
4458728060,Cenchrus setaceus,train
4076226579,Hordeum murinum,val
4116315527,Poa bulbosa,val
5133360751,Torilis arvensis,val
4407260422,Cynosurus echinatus,val
3698356493,Sanicula arctopoides,val
4080519602,Heracleum maximum,val
4465393572,Artemisia douglasiana,val
3961265444,Cynosurus echinatus,val
4868065776,Encelia farinosa,val
4127394643,Foeniculum vulgare,val
3747297770,Scandix pecten-veneris,val
4908216758,Silybum marianum,val
4413464968,Daucus carota,val
4973947342,Foeniculum vulgare,val
4910648808,Baccharis salicifolia,val
5133199164,Anthriscus caucalis,val
3698158468,Sanicula bipinnatifida,val
3873062864,Angelica hendersonii,val
4607560598,Sanicula crassicaulis,val
4607661504,Scandix pecten-veneris,val
4952260701,Arundo donax,val
3759574897,Matricaria discoidea,val
4438976741,Encelia californica,val
4413558612,Conium maculatum,val
3892368148,Achillea millefolium,val
4936422495,Conium maculatum,val
4103186542,Bromus hordeaceus,val
5133567875,Conium maculatum,val
4923616976,Leymus condensatus,val
4945560539,Dittrichia graveolens,val
4516294162,Cirsium vulgare,val
4945963395,Baccharis salicifolia,val
4076354514,Angelica hendersonii,val
4921537573,Scandix pecten-veneris,val
3764530527,Cynosurus echinatus,val
5133549308,Hordeum murinum,val
4516369202,Geraea canescens,val
5062534783,Arundo donax,val
4177108575,Angelica hendersonii,val
4416901020,Angelica capitellata,val
4121079515,Cenchrus setaceus,val
4111663422,Daucus carota,val
4600206893,Baccharis pilularis,val
4953075162,Cortaderia selloana,val
4096413622,Poa bulbosa,val
4091821510,Bromus rubens,val
3903656947,Cenchrus setaceus,val
3859634056,Centaurea solstitialis,val
3773276653,Nassella pulchra,val
5062675579,Conium maculatum,val
4062594547,Sanicula crassicaulis,val
4516379415,Corethrogyne filaginifolia,val
4950348459,Cirsium vulgare,val
4855247884,Poa bulbosa,val
4855315727,Sanicula crassicaulis,val
4177125036,Heracleum maximum,val
3994142568,Cortaderia selloana,val
4952492650,Baccharis pilularis,val
4413634570,Cenchrus setaceus,val
4919706024,Cynosurus echinatus,val
5087103658,Hilaria rigida,val
3772632549,Briza maxima,val
4091568821,Lomatium dasycarpum,val
4607502841,Angelica capitellata,val
4116256456,Foeniculum vulgare,val
4980587093,Dittrichia graveolens,val
4165485589,Polypogon monspeliensis,val
5897244151,Hordeum murinum,val
5133270644,Artemisia californica,val
4607400345,Sanicula bipinnatifida,val
4875065187,Heracleum maximum,val
3874140381,Artemisia californica,val
4851879143,Distichlis spicata,val
5133455863,Anthriscus caucalis,val
3747185670,Matricaria discoidea,val
5231113460,Centaurea solstitialis,val
4872615376,Bromus rubens,val
5897164984,Cynosurus echinatus,val
4908310564,Artemisia californica,val
4924155997,Dittrichia graveolens,val
4600117403,Bromus rubens,val
4080563187,Scandix pecten-veneris,val
4006565492,Baccharis salicifolia,val
3881870394,Angelica capitellata,val
4046233561,Briza maxima,val
4145563620,Arundo donax,val
5153042364,Achillea millefolium,val
5133631307,Conium maculatum,val
3759250340,Sanicula arctopoides,val
5133469981,Conium maculatum,val
3499596609,Foeniculum vulgare,val
4854943778,Distichlis spicata,val
4980731266,Bromus hordeaceus,val
4424111590,Daucus pusillus,val
5292645306,Polypogon monspeliensis,val
4607182680,Silybum marianum,val
4863694397,Matricaria discoidea,val
4121219150,Lomatium dasycarpum,val
4458735079,Cenchrus setaceus,val
4512404212,Artemisia douglasiana,val
4863412231,Daucus pusillus,val
5007912623,Heracleum maximum,val
4978308054,Encelia farinosa,val
4453974172,Silybum marianum,val
4416840407,Isocoma menziesii,val
4080854380,Foeniculum vulgare,val
5069709220,Nassella pulchra,val
4852785751,Sanicula arctopoides,val
4103225934,Matricaria discoidea,val
3764133170,Nassella pulchra,val
4901066783,Torilis arvensis,val
4597614609,Geraea canescens,val
4091789458,Silybum marianum,val
4953046682,Isocoma menziesii,val
4116071462,Heracleum maximum,val
5062790323,Arundo donax,val
3859422799,Dittrichia graveolens,val
3802558479,Baccharis pilularis,val
4875160939,Daucus pusillus,val
3873997402,Baccharis salicifolia,val
4974129700,Arundo donax,val
4126805234,Bromus rubens,val
4116366761,Matricaria discoidea,val
4416903576,Baccharis salicifolia,val
3881581551,Cirsium vulgare,val
4138355417,Lomatium dasycarpum,val
3712488521,Heracleum maximum,val
5133187353,Lomatium dasycarpum,val
3712709899,Nassella pulchra,val
3858684283,Isocoma menziesii,val
4846734743,Cenchrus setaceus,val
4950134253,Isocoma menziesii,val
4904107057,Cirsium vulgare,val
4413549495,Daucus pusillus,val
4067228855,Scandix pecten-veneris,val
4950430065,Dittrichia graveolens,val
4112028235,Heracleum maximum,val
3963247940,Cynosurus echinatus,val
4465359119,Encelia californica,val
4597550448,Scandix pecten-veneris,val
4414007237,Baccharis salicifolia,val
3859568280,Encelia californica,val
5133315492,Hordeum murinum,val
3705395473,Scandix pecten-veneris,val
5932252478,Bromus hordeaceus,val
4165705085,Centaurea solstitialis,val
3966369820,Dittrichia graveolens,val
3966843394,Geraea canescens,val
5133271751,Torilis arvensis,val
4597461606,Sanicula crassicaulis,val
5062707993,Arundo donax,val
4863889079,Cirsium vulgare,val
4096755471,Poa bulbosa,val
5938633494,Leymus condensatus,val
4424364874,Daucus carota,val
5133220757,Torilis arvensis,val
5167433264,Angelica capitellata,val
5133448090,Conium maculatum,val
5889514254,Angelica capitellata,val
3802483753,Lomatium dasycarpum,val
4978537297,Artemisia californica,val
4852368034,Encelia farinosa,val
4111803642,Poa bulbosa,val
3860030179,Daucus pusillus,val
4974080739,Achillea millefolium,val
3802604565,Hilaria rigida,val
4987638697,Cynosurus echinatus,val
4937014837,Achillea millefolium,val
4863410352,Lomatium dasycarpum,val
4029168824,Arundo donax,val
6171421668,Dittrichia graveolens,val
4904232610,Angelica capitellata,val
4096779853,Leymus condensatus,val
4145227796,Baccharis salicifolia,val
4952311114,Daucus carota,val
3772823431,Polypogon monspeliensis,val
3705809554,Nassella pulchra,val
4919520239,Artemisia douglasiana,val
4519105376,Leymus condensatus,val
3747315218,Polypogon monspeliensis,val
4171530497,Angelica hendersonii,val
6131322017,Baccharis pilularis,val
4852867978,Sanicula arctopoides,val
4153745707,Briza minor,val
3902570134,Centaurea solstitialis,val
3759531916,Sanicula crassicaulis,val
4076084424,Hilaria rigida,val
4875575100,Leymus condensatus,val
6170867447,Geraea canescens,val
4980590178,Encelia californica,val
3925044476,Hilaria rigida,val
4925974554,Cenchrus setaceus,val
4980416310,Bromus hordeaceus,val
4606914394,Sanicula crassicaulis,val
5104295438,Anthriscus caucalis,val
3759123049,Bromus hordeaceus,val
4116400546,Isocoma menziesii,val
4111851324,Matricaria discoidea,val
4868063915,Baccharis pilularis,val
4126752192,Baccharis salicifolia,val
4145256393,Angelica hendersonii,val
4046679523,Briza maxima,val
4908176971,Dittrichia graveolens,val
4994377788,Cortaderia selloana,val
3759842878,Sanicula bipinnatifida,val
3966452320,Baccharis salicifolia,val
4978236944,Bromus hordeaceus,val
4852753881,Briza minor,val
4062630847,Cenchrus setaceus,val
4424175431,Daucus pusillus,val
5932287008,Bromus hordeaceus,val
5216763401,Centaurea solstitialis,val
5903758927,Hordeum murinum,val
5133469465,Anthriscus caucalis,val
3874195584,Heracleum maximum,val
4458375913,Distichlis spicata,val
4407188884,Cirsium vulgare,val
4516677676,Foeniculum vulgare,val
5238297333,Baccharis pilularis,val
4891898987,Briza maxima,val
3466041013,Distichlis spicata,val
3881427638,Briza maxima,val
3925421811,Corethrogyne filaginifolia,val
3858404367,Sanicula crassicaulis,val
4606884622,Encelia californica,val
5217362368,Centaurea solstitialis,val
4863712414,Hordeum murinum,val
4597611667,Geraea canescens,val
4103100243,Sanicula arctopoides,val
3912226918,Cenchrus setaceus,val
5008279052,Angelica capitellata,val
3859607319,Centaurea solstitialis,val
4438832521,Daucus carota,val
6131396657,Centaurea solstitialis,val
4133763852,Artemisia douglasiana,val
5104359349,Anthriscus caucalis,val
4111644877,Briza minor,val
5760286945,Encelia californica,val
3743224035,Sanicula arctopoides,val
4925936073,Polypogon monspeliensis,val
3456206505,Corethrogyne filaginifolia,val
4908510788,Artemisia californica,val
3455881293,Encelia californica,val
4067287877,Encelia farinosa,val
4458606035,Centaurea solstitialis,val
3859556362,Artemisia californica,val
5231450404,Cirsium vulgare,val
4854976877,Briza minor,val
4528129432,Sanicula arctopoides,val
4872322820,Silybum marianum,val
4116369881,Bromus rubens,val
4901364863,Sanicula bipinnatifida,val
4424119612,Daucus pusillus,val
5063763820,Hordeum murinum,val
3947479663,Arundo donax,val
4522492535,Scandix pecten-veneris,val
4973843071,Cirsium vulgare,val
4111601492,Poa bulbosa,val
4855475837,Cortaderia selloana,val
5133228547,Anthriscus caucalis,val
4875542347,Achillea millefolium,val
4978608716,Cynosurus echinatus,val
4080941550,Lomatium dasycarpum,val
3743245451,Artemisia douglasiana,val
4863427359,Cenchrus setaceus,val
3892400523,Corethrogyne filaginifolia,val
